ID,Subject,EmailText,SenderEmail,Label
206,Limited-time offer: Win an iPhone!,"Dear user, we have noticed suspicious activity on your account. Please click the link below to verify your details immediately: http://fakebank.com/login",security@paypal-support.com,1
207,Limited-time offer: Win an iPhone!,"Dear user, we have noticed suspicious activity on your account. Please click the link below to verify your details immediately: http://fakebank.com/login",win@freeprizes.com,1
208,Claim your free gift now!,Urgent! Your bank account will be locked unless you confirm your identity within 24 hours: http://secure-banking.com,win@freeprizes.com,1
209,Action required: Confirm your banking info,Your PayPal account has been restricted due to unusual activity. Log in now to restore access: http://paypal-security.com,win@freeprizes.com,1
210,Limited-time offer: Win an iPhone!,Congratulations! You have won a prize. Claim it now by entering your personal information here: http://scamlink.com,admin@bankalerts.com,1
211,Your account has been suspended!,"Dear user, we have noticed suspicious activity on your account. Please click the link below to verify your details immediately: http://fakebank.com/login",win@freeprizes.com,1
212,Urgent: Verify your payment details,"Dear user, we have noticed suspicious activity on your account. Please click the link below to verify your details immediately: http://fakebank.com/login",security@paypal-support.com,1
213,Security Alert: Unusual login attempt,Your PayPal account has been restricted due to unusual activity. Log in now to restore access: http://paypal-security.com,win@freeprizes.com,1
214,Your account has been suspended!,Congratulations! You have won a prize. Claim it now by entering your personal information here: http://scamlink.com,win@freeprizes.com,1
215,Urgent: Verify your payment details,Your PayPal account has been restricted due to unusual activity. Log in now to restore access: http://paypal-security.com,security@paypal-support.com,1
216,Your account has been suspended!,Congratulations! You have won a prize. Claim it now by entering your personal information here: http://scamlink.com,security@paypal-support.com,1
217,Urgent: Verify your payment details,Your PayPal account has been restricted due to unusual activity. Log in now to restore access: http://paypal-security.com,win@freeprizes.com,1
218,Your account has been suspended!,Congratulations! You have won a prize. Claim it now by entering your personal information here: http://scamlink.com,win@freeprizes.com,1
219,Security Alert: Unusual login attempt,Congratulations! You have won a prize. Claim it now by entering your personal information here: http://scamlink.com,win@freeprizes.com,1
220,Action required: Confirm your banking info,Congratulations! You have won a prize. Claim it now by entering your personal information here: http://scamlink.com,win@freeprizes.com,1
221,Action required: Confirm your banking info,Your PayPal account has been restricted due to unusual activity. Log in now to restore access: http://paypal-security.com,win@freeprizes.com,1
222,Limited-time offer: Win an iPhone!,Congratulations! You have won a prize. Claim it now by entering your personal information here: http://scamlink.com,win@freeprizes.com,1
223,Your account has been suspended!,"Dear user, we have noticed suspicious activity on your account. Please click the link below to verify your details immediately: http://fakebank.com/login",win@freeprizes.com,1
224,Security Alert: Unusual login attempt,"Dear user, we have noticed suspicious activity on your account. Please click the link below to verify your details immediately: http://fakebank.com/login",admin@bankalerts.com,1
225,Your account has been suspended!,Congratulations! You have won a prize. Claim it now by entering your personal information here: http://scamlink.com,win@freeprizes.com,1
226,Claim your free gift now!,Congratulations! You have won a prize. Claim it now by entering your personal information here: http://scamlink.com,admin@bankalerts.com,1
227,Your account has been suspended!,Congratulations! You have won a prize. Claim it now by entering your personal information here: http://scamlink.com,security@paypal-support.com,1
228,Action required: Confirm your banking info,Congratulations! You have won a prize. Claim it now by entering your personal information here: http://scamlink.com,admin@bankalerts.com,1
229,Security Alert: Unusual login attempt,Your PayPal account has been restricted due to unusual activity. Log in now to restore access: http://paypal-security.com,admin@bankalerts.com,1
230,Security Alert: Unusual login attempt,Your PayPal account has been restricted due to unusual activity. Log in now to restore access: http://paypal-security.com,security@paypal-support.com,1
231,Limited-time offer: Win an iPhone!,Urgent! Your bank account will be locked unless you confirm your identity within 24 hours: http://secure-banking.com,win@freeprizes.com,1
232,Your account has been suspended!,"Dear user, we have noticed suspicious activity on your account. Please click the link below to verify your details immediately: http://fakebank.com/login",security@paypal-support.com,1
233,Your account has been suspended!,Urgent! Your bank account will be locked unless you confirm your identity within 24 hours: http://secure-banking.com,admin@bankalerts.com,1
234,Urgent: Verify your payment details,"Dear user, we have noticed suspicious activity on your account. Please click the link below to verify your details immediately: http://fakebank.com/login",admin@bankalerts.com,1
235,Limited-time offer: Win an iPhone!,Congratulations! You have won a prize. Claim it now by entering your personal information here: http://scamlink.com,win@freeprizes.com,1
236,Limited-time offer: Win an iPhone!,Congratulations! You have won a prize. Claim it now by entering your personal information here: http://scamlink.com,win@freeprizes.com,1
